data,category,region,uf,volume
jul/16,Ciclo Otto,CENTRO OESTE,MT,8400
jul/16,Ciclo Otto,SUL,PR,612698
jul/16,Ciclo Otto,SUDESTE,RJ,29442884
jul/16,Ciclo Otto,SUDESTE,RJ,7572536
jul/16,Ciclo Otto,SUL,RS,7564
jul/16,Ciclo Otto,SUDESTE,SP,19045
jul/16,Ciclo Otto,SUDESTE,SP,4474996
jul/16,Ciclo Otto,SUDESTE,SP,61862
jul/16,Ciclo Diesel,NORTE,AM,57748
jul/16,Ciclo Diesel,NORDESTE,BA,83851
jul/16,Ciclo Diesel,SUDESTE,MG,4409984
jul/16,Ciclo Diesel,SUDESTE,MG,2255516
jul/16,Ciclo Diesel,CENTRO OESTE,MS,29860
jul/16,Ciclo Diesel,CENTRO OESTE,MT,5980
jul/16,Ciclo Diesel,SUL,PR,177587
jul/16,Ciclo Diesel,SUL,PR,1900
jul/16,Ciclo Diesel,SUDESTE,RJ,28971297
jul/16,Ciclo Diesel,SUDESTE,RJ,5893650
jul/16,Ciclo Diesel,SUL,RS,20200
jul/16,Ciclo Diesel,SUDESTE,SP,156
jul/16,Ciclo Diesel,SUDESTE,SP,2238089
jul/16,Ciclo Diesel,SUDESTE,SP,525185
jul/16,Motores 2 tempos,NORTE,AM,2760
jul/16,Motores 2 tempos,NORDESTE,BA,995
jul/16,Motores 2 tempos,SUDESTE,MG,31543
jul/16,Motores 2 tempos,SUDESTE,MG,19067
jul/16,Motores 2 tempos,SUL,PR,1111
jul/16,Motores 2 tempos,SUDESTE,RJ,1337042
jul/16,Motores 2 tempos,SUDESTE,RJ,128207
jul/16,Motores 2 tempos,SUDESTE,SP,52068
jul/16,Motores 2 tempos,SUDESTE,SP,1524
jul/16,Transmissões e Sistemas Hidráulicos,NORTE,AM,67244
jul/16,Transmissões e Sistemas Hidráulicos,NORDESTE,BA,109402
jul/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,6472096
jul/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,3426258
jul/16,Transmissões e Sistemas Hidráulicos,SUL,PR,314302
jul/16,Transmissões e Sistemas Hidráulicos,SUL,PR,125244
jul/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,22405005
jul/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,6420925
jul/16,Transmissões e Sistemas Hidráulicos,SUL,RS,40415
jul/16,Transmissões e Sistemas Hidráulicos,SUL,RS,8000
jul/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,4186
jul/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2509741
jul/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,307287
jul/16,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,10721
jul/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,2321385
jul/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1063939
jul/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,14080
jul/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,15076
jul/16,Outros Óleos Lubrificantes Acabados,SUL,PR,219655
jul/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,7944570
jul/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,2876429
jul/16,Outros Óleos Lubrificantes Acabados,SUL,RS,188983
jul/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,231135
jul/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,12076501
jul/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,5959483
jun/16,Engrenagens e Sistemas Circulatórios,NORDESTE,BA,21753
jun/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,278369
jun/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,139513
jun/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MS,2600
jun/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MT,3200
jun/16,Engrenagens e Sistemas Circulatórios,SUL,PR,420
jun/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,3653481
jun/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,711071
jun/16,Engrenagens e Sistemas Circulatórios,SUL,RS,373729
jun/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,3485
jun/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,1030978
jun/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,191857
jun/16,Isolante Tipo A,SUDESTE,RJ,466000
jun/16,Isolante Tipo A,SUDESTE,RJ,71599
jun/16,Isolante Tipo A,SUDESTE,SP,42744
jun/16,Isolante Tipo A,SUDESTE,SP,25914
jun/16,Isolante Tipo B,SUDESTE,SP,139245
jun/16,Óleos Lubrificantes Marítimos,CENTRO OESTE,MS,40
jun/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,3407500
jun/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,575041
jun/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,347092
jun/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,120800
jun/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,1758338
jun/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,280717
jun/16,Ciclo Otto,NORTE,AM,9192
jun/16,Ciclo Otto,NORDESTE,BA,174063
jun/16,Ciclo Otto,SUDESTE,MG,6869654
jun/16,Ciclo Otto,SUDESTE,MG,3322342
jun/16,Ciclo Otto,CENTRO OESTE,MS,45140
jun/16,Ciclo Otto,CENTRO OESTE,MT,8736
jun/16,Ciclo Otto,SUL,PR,334553
jun/16,Ciclo Otto,SUDESTE,RJ,31247373
jun/16,Ciclo Otto,SUDESTE,RJ,7664396
jun/16,Ciclo Otto,SUL,RS,2728
jun/16,Ciclo Otto,SUDESTE,SP,1638
jun/16,Ciclo Otto,SUDESTE,SP,4337093
jun/16,Ciclo Otto,SUDESTE,SP,80528
jun/16,Ciclo Diesel,NORTE,AM,51848
jun/16,Ciclo Diesel,NORDESTE,BA,28127
jun/16,Ciclo Diesel,SUDESTE,MG,5439064
jun/16,Ciclo Diesel,SUDESTE,MG,2747637
jun/16,Ciclo Diesel,CENTRO OESTE,MS,27512
jun/16,Ciclo Diesel,CENTRO OESTE,MT,3920
jun/16,Ciclo Diesel,SUL,PR,127107
jun/16,Ciclo Diesel,SUDESTE,RJ,27385690
jun/16,Ciclo Diesel,SUDESTE,RJ,4290790
jun/16,Ciclo Diesel,SUL,RS,1
jun/16,Ciclo Diesel,SUDESTE,SP,7248
jun/16,Ciclo Diesel,SUDESTE,SP,2348765
jun/16,Ciclo Diesel,SUDESTE,SP,388056
jun/16,Motores 2 tempos,NORDESTE,BA,835
jun/16,Motores 2 tempos,SUDESTE,MG,12550
jun/16,Motores 2 tempos,SUDESTE,MG,7162
jun/16,Motores 2 tempos,SUL,PR,19874
jun/16,Motores 2 tempos,SUDESTE,RJ,1203953
jun/16,Motores 2 tempos,SUDESTE,RJ,98973
jun/16,Motores 2 tempos,SUDESTE,SP,55138
jun/16,Motores 2 tempos,SUDESTE,SP,972
jun/16,Transmissões e Sistemas Hidráulicos,NORTE,AM,65392
jun/16,Transmissões e Sistemas Hidráulicos,NORDESTE,BA,67981
jun/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,5665698
jun/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,2906095
jun/16,Transmissões e Sistemas Hidráulicos,SUL,PR,398090
jun/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,21909939
jun/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,3222290
jun/16,Transmissões e Sistemas Hidráulicos,SUL,RS,50397
jun/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,1000
jun/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2627103
jun/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,368632
jun/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,2748303
jun/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1231305
jun/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,33320
jun/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,11020
jun/16,Outros Óleos Lubrificantes Acabados,SUL,PR,249776
jun/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,6372061
jun/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,597494
